0,1,1,2,2,3,3,3
1.0,1.4964218827569979,2.2392784511939987,-0.10053866335245404,0.90435014652836854,-1.8686251486031276,-1.7538952924411395,-0.39665512688695248
1.0,-0.23200429835466052,0.053825994455038335,-0.053570469474741769,0.94783914492360599,-0.96720006816401871,-1.1782313220090319,-1.1646515473040504
0.0,0.74637271138769068,0.55707222430421299,-0.3102309587829008,0.7332775797682004,-1.0613876451269622,-1.1220018390825957,-1.1135310449266493
1.0,0.12629133831908856,0.015949502134426488,0.2975431697062676,1.3465465041151239,-2.3546580774610564,-1.2728738942386333,-0.46992628556668242
1.0,0.95414197820190205,0.91038691456703891,0.55746326890412079,1.7462371429588006,-1.3776060854726906,-2.2491936752105754,-0.44264651403695848
1.0,0.71660763493849611,0.51352650245214493,-0.7197517019625147,0.48687313059571447,-0.75936941371698763,-1.1701824613864293,-1.5063027031567169
0.0,0.9524800798977654,0.90721830260205361,1.2506759010482511,3.4927028813732255,-1.7407082409583901,-0.39921291925149066,-1.8723882421008535
1.0,0.092996688351524137,0.0086483840443505045,0.94940975368009295,2.5841839040351031,-0.44638829589349566,-1.5124132257361922,-1.9683493170824355
1.0,-0.0090590811323340015,8.2066950962209894e-05,-0.31293161078144394,0.73129992388906984,-0.56761718145730922,-2.5385744091243865,-1.0380446128778478
1.0,-0.031428417737461634,0.00098774544148039298,0.32171141592598324,1.379486620640332,-2.3627121514001446,-0.51946658720082461,-1.167969587544885
1.0,1.2231198690791114,1.4960222141361026,0.013179266724401974,1.0132664960450253,-1.1944096206760386,-0.40474435763573052,-3.507560309079929
1.0,1.0392256572018792,1.0799899665866777,-0.22822452592473833,0.79594552936537044,-2.4255179247540841,-1.8289997075612081,-0.28635816844423972
1.0,0.099493606767012466,0.0098989777875089086,-0.96435877554678506,0.3812275738242204,-0.7446802033670803,-1.8515663379503926,-0.9993387421286325
0.0,0.42102819491863119,0.1772647409164409,-0.20559217952502831,0.81416504176119664,-1.6875346747047553,-0.75937913479569652,-1.0582341517994867
0.0,0.21778272140323768,0.04742931374180024,1.0683270310857673,2.9105062382446558,-0.41052649385752027,-1.3518796193286315,-2.5517438700315282
1.0,1.5389463052631642,2.3683557304831444,0.33837588879248998,1.4026676513743468,-2.0201673643637705,-0.96594881431518098,-0.72001522338692003
1.0,0.087450146276385921,0.0076475280837612946,0.66734809674653695,1.9490617379327566,-1.1511625461785688,-1.1051416363042812,-1.0425141854467566
1.0,0.24438787435351988,0.059725433131031826,0.26748692915294053,1.3066765503551208,-1.4035912177708023,-1.1049283668189114,-0.860259177550592
1.0,0.29915675437617639,0.089494763688887938,0.55194527356982148,1.7366279506724049,-1.1498922395578746,-0.81642448250554045,-1.4216319906210948
1.0,0.42225876142253205,0.17830246159809085,0.27758354880405101,1.3199363936441557,-0.80338427942329804,-1.0796275188548385,-1.5489682284831723
0.0,-0.61990772095927538,0.38428558250492284,1.2761731220237196,3.5829021270371046,-0.4321243742033623,-2.1295532195437481,-1.4610999654344607
